date,industrial_production_index,industrial_production_1m_growth_rate,industrial_production_12m_growth_rate,nominal_er_nat_currency_per_usd,nominal_er_growth_rate,real_er_nat_currency_per_usd,real_er_growth_rate,reserves_in_usd_italy,reserves_index_italy,reserves_in_usd_usa,reserves_index_usa,cpi_italy,inflation_rate_italy,cpi_usa,inflation_rate_usa
1984-01-01,87.1234498865169,5.752789450804285,1.728463897407373,1706.57,2.389694853303581,2139.5412355909393,1.7656394851452983,45642.3117913439,1526.7540321573474,33887.7878312698,157.77833156224153,37.2743933922201,1.2091602215397623,46.7312220971266,0.5923000987165139
1984-02-01,91.3972502509144,4.905453548917493,-1.0085337470907785,1668.619999997,-2.2237587677622406,2077.40809480809,-2.904040349831738,45762.0319752651,1530.7587213669542,34818.178119991,162.11014065485773,37.7197266209128,1.1947430612932575,46.9605215186042,0.49067713444563843
1984-03-01,94.4653136409986,3.3568443051201102,3.9952687606780612,1612.089999996,-3.3878294639343665,1996.8036807924352,-3.8800471711409656,44917.0296930093,1502.4930487710087,34974.7398310542,162.83907715791528,37.9869330100514,0.7083995910788232,47.0522412871952,0.1953124999999556
1984-04-01,91.4927541696719,-3.1467205863767944,-0.6996631251619201,1634.57,1.3944630885406983,2019.1290444625963,1.118055013866015,44874.7801064249,1501.079782787252,34584.6858815536,161.0230229003199,38.2763985333811,0.7620134093297315,47.2815407086728,0.4873294346979362
1984-05-01,95.1099650926117,3.953549060542816,7.21302651056388,1697.179999999,3.830365172430672,2089.2002476498687,3.4703677498692187,45169.0838340829,1510.9243630735205,34712.8076200769,161.61954558399904,38.5213350351236,0.6399152248581785,47.4191203615593,0.29097963142572514
1984-06-01,95.8620584528269,0.790761892807823,8.060826268335376,1694.519999995,-0.15673057683932567,2079.9549834146696,-0.4425264761288017,43869.5842554113,1467.4555696742364,34547.5278376456,160.85001856610035,38.7440016494699,0.5780345207228033,47.5567000144459,0.2901353965185205
1984-07-01,90.2870171953586,-5.815691158156944,0.4115772703133791,1749.399999998,3.2386752592570067,2150.6572181676825,3.3992194694973943,44448.1237776765,1486.8079537607125,34391.3537011703,160.12288657362757,38.8330596926445,0.22986279006576016,47.7401395516279,0.38572806171637275
1984-08-01,43.9318026284437,-51.342060029088984,12.092598233323294,1781.490000002,1.8343432036147522,2187.2352905025414,1.7007857889144606,45021.5823268676,1505.9903772158423,34760.1544467489,161.83998792606843,39.0334671727997,0.5160744008877671,47.92357908881,0.3842459173872381
1984-09-01,99.2046956093389,125.81521739130434,6.593124679322737,1867.589999996,4.833033022576783,2285.661998713158,4.500051212505896,42414.8441558442,1418.7939172384747,34306.8361638361,159.72938092213047,39.3452025835256,0.798636230150529,48.1528785102875,0.4784688995214115
1984-10-01,95.5755466965544,-3.658243080625778,2.7991782229070283,1899.850000001,1.727359859769484,2309.566875967386,1.0458623045614956,42760.6811468914,1430.3623063017696,34570.0563441761,160.95490915945126,39.7237369032349,0.9620850697253713,48.2904581631741,0.28571428571442237
1984-11-01,95.5755466965544,0.0,0.18771117507196955,1859.359999999,-2.1312208859635584,2242.745375970533,-2.8932481103784324,44095.742236117,1475.020646801037,34727.4220940471,161.68758919106952,40.0354615607558,0.7847314523310001,48.2904581631741,0.0
1984-12-01,84.9865497043181,-11.079190607044731,3.1589624692073492,1912.289999999,2.8466784269871592,2292.56324869299,2.221289730712228,42431.6134756336,1419.3548578569528,34933.7798813768,162.64837151040737,40.2803980624983,0.6117988707855959,48.2904581631741,0.0
1985-01-01,84.8074798566479,-0.2107037505266529,-2.6582625376814994,1948.989999994,1.9191649799465083,2315.472700673791,0.9992942176780595,42455.5980127155,1420.1571504504263,34379.673638195,160.06850530631203,40.72446241301,1.1024328752230916,48.3821779317651,0.18993352326679425
1985-02-01,96.7215937216443,14.048423423423383,5.825496342737768,2030.609999999,4.187810096780953,2393.9798374247875,3.3905446921551396,41095.8210687902,1374.6720544836996,34272.4131248201,159.56911051173103,41.2329922270369,1.2487084761723999,48.6114773532426,0.4739336492889823
1985-03-01,96.9842294982274,0.27153789187857047,2.666498167572451,2083.670000001,2.6130079139778717,2445.6962292668686,2.160268479859573,38619.094767856,1291.8245448354573,35493.0107229967,165.25209735962076,41.5720085186531,0.8221966762671729,48.7949168904247,0.3773584905661487
1985-04-01,92.5432972760042,-4.579025110782964,1.1482254697285477,1971.949999995,-5.361693550607649,2308.9665322333185,-5.590624681730683,38760.6590181483,1296.5599270161665,35493.0344629353,165.2522078905271,41.8686464296667,0.7135520307624654,49.0242163119022,0.46992481202994263
1985-05-01,94.5846935394455,2.205882352941213,-0.5522781473578875,1986.089999996,0.7170567205575962,2317.8032529196553,0.38271324261203166,39523.3720583855,1322.0729907471318,35782.0751663192,166.59795403838888,42.1652843406803,0.708496539318304,49.2076558490843,0.3741814780169328
